+,5784,4492,2588,860,5479,5012,4724,7287,7449,9442
+,4416,7631,6626,875,7787,7517,5800,6499,3876,6186
+,2750,8372,3130,3450,9947,8631,2716,7071,1096,2210
+,3681,5207,6054,5828,3773,2788,469,1999,5586,8578
+,6996,2,3937,4563,5066,500,238,6604,2662,4583
-,841,0,0,0,0,0,0,0,0,0
+,944,693,2113,7797,5300,7477,6211,4753,7813,4056
+,1033,2768,5110,5765,5930,7729,5398,5681,6480,4751
+,2587,4933,5357,3907,423,4285,4832,9361,9486,8526
-,580,0,0,0,0,0,0,0,0,0
+,9259,7311,6480,5958,1521,5401,2640,8573,5007,6836
+,6278,3429,434,4884,13,3469,8230,5546,8421,688
-,632,0,0,0,0,0,0,0,0,0
+,5892,8609,7812,7079,5265,7274,5874,5481,2100,3119
+,8821,7635,2719,4469,2070,3804,8136,6213,8011,4110
-,789,0,0,0,0,0,0,0,0,0
+,5646,8833,731,9986,6925,53,6211,4805,3372,6443
+,90,5487,381,6831,5097,7929,5138,933,890,5542
+,7178,7553,980,3388,7831,5660,9328,9045,4343,5428
+,9694,1234,6819,3832,5128,1017,3360,5610,6173,9917
+,5865,3341,6998,4388,9289,7458,560,891,4119,2453
+,4567,5291,2276,6458,4888,1567,1552,5721,309,1812
+,2502,8609,1244,6277,1901,7225,7231,765,5389,1143
+,4336,6490,1384,2184,5016,581,70,8798,8852,7362
+,683,8083,8626,3475,3657,6486,4719,5880,6123,2351
+,5794,863,362,9433,5485,1952,9666,1302,5763,6112
+,3798,923,913,7022,3782,7528,8372,8423,2773,8337
+,7551,6677,9873,3770,7465,2071,3055,6768,6961,7613
+,9160,1732,6069,6416,8223,1692,3173,9367,1858,9985
+,7418,7449,8757,4123,6679,9452,6447,6787,7107,1880
+,6645,2984,2887,911,99,4011,6508,9701,3135,4999
+,3157,9348,8442,8080,2632,5253,5373,9378,6090,517
+,176,1565,5761,2318,6586,7101,6532,2305,6050,1957
+,2813,615,2092,3862,8587,8320,6998,7006,3360,1661
+,4837,572,9242,7297,4002,266,8377,4552,4736,7116
+,1123,5000,834,2954,5712,665,6615,3886,499,5700
+,2936,6589,2603,9061,6637,3310,1689,6120,8235,4710
+,9735,9150,9733,9556,3092,419,5328,9582,9084,1146
+,7678,7229,5777,5617,6624,3474,1974,4733,1863,6981
+,4773,557,1085,7277,2821,9502,7431,2332,2088,5766
+,5534,5702,7688,5321,7746,6423,889,2899,7009,6488
+,3230,6396,5727,6463,8907,9596,7893,4818,4655,9985
+,7342,2680,1102,2941,9402,8207,8222,4525,4718,2405
+,1182,4393,7974,1853,2226,4529,1253,2523,4143,2417
+,3889,7504,2585,6649,1903,5707,6526,6580,2289,6603
+,1542,3362,4907,266,2647,3529,1579,7117,3438,9339
+,1745,405,3653,1911,1662,6666,3318,3740,7812,4751
+,2237,6822,7789,1773,4350,5700,4951,3763,2301,8213
+,7440,9267,6617,238,9491,6621,2625,1221,4960,7636
+,8109,1905,7420,4198,4575,9238,4546,9161,8572,1022
+,1280,9786,6425,928,2516,889,6898,5091,8625,9249
+,5662,8643,5481,2734,1255,946,9486,1558,5747,4019
+,4318,3678,4489,6922,2894,2399,4453,8928,5578,4976
+,804,8150,4516,9487,7048,4408,4751,5130,5018,5599
+,8279,7173,383,9232,3416,6900,8736,3375,4763,7946
+,5096,404,8824,1639,6608,8908,7828,4752,1014,9336
+,9462,5941,9673,7362,9559,6981,6998,3504,4710,7392
+,9995,3253,6650,3037,9381,39,8474,9732,9059,3617
+,2999,4953,4609,2813,4376,6417,9316,3900,5774,5815
+,2057,7820,6829,6742,748,593,6609,4239,4133,9667
+,9726,914,8270,9948,8837,4547,211,5681,7517,9209
+,9228,2059,6529,273,3401,9593,3679,4572,3021,24
+,9816,1342,7141,4969,7738,8188,4340,8377,8648,2519
+,7709,9628,7413,3806,2860,9721,7079,5990,6404,5215
+,2476,5253,6907,5913,5080,7803,3184,962,8054,681
+,1995,9804,1251,8728,4433,7569,5907,1979,1423,7123
+,8225,8329,2585,7283,6166,6430,6691,4835,8235,5525
+,1566,6563,5720,7922,6824,7222,2423,1959,5084,4926
+,9871,4352,210,6314,6482,2138,65,5264,7375,5606
-,258,0,0,0,0,0,0,0,0,0
+,4807,4012,2065,2697,4834,4840,2908,7337,4354,846
+,8753,1014,4534,2172,4170,5028,805,4790,3443,4665
+,1627,3498,4004,9746,4333,9553,1857,7171,9760,3247
+,1017,9645,2671,2012,3576,5190,7954,2623,6354,1776
+,9609,5219,6685,4572,2929,7960,7427,7047,461,5734
+,2020,3075,850,7623,926,5660,8085,1968,9741,2758
+,9057,5457,3103,5004,9208,3280,7057,7469,2939,8118
+,727,2796,420,3692,7994,7057,3299,6942,7508,5702
+,7299,5180,8182,431,2853,5542,3567,6333,5587,3644
+,762,1789,9988,5454,5116,4920,1253,2616,4351,3291
+,8747,3909,7294,6058,2639,54,9308,5874,3781,5643
+,2860,9302,6210,975,1921,3722,3760,5097,5788,6821
+,395,8735,7599,8904,7965,3444,7369,5975,2249,5130
+,8692,8312,2154,8479,8720,6539,6386,4781,9885,4831
+,3304,3857,7864,2900,5198,5516,307,6675,5906,5242
+,5358,8036,440,3282,7727,8153,5684,9244,8594,8380
-,817,0,0,0,0,0,0,0,0,0
+,1953,3526,2445,8802,9428,8749,5390,930,9212,2182
+,485,1206,6325,2341,5203,2323,4354,3883,6318,8417
+,695,8407,7536,5779,7791,8641,8127,6174,4245,7524
+,7990,8439,8070,4893,8814,9729,2556,8082,3372,2361
+,9887,6046,6536,7709,6301,4035,8303,892,9797,5685
+,117,4740,9818,1164,2255,663,5736,5894,1513,9683
-,245,0,0,0,0,0,0,0,0,0
+,5484,7198,9324,3687,8213,8531,6581,1134,4036,730
+,6535,2878,4653,7257,8767,7931,9693,9581,1911,7699
+,4592,3662,5661,2762,7789,797,5990,836,7779,875
-,303,0,0,0,0,0,0,0,0,0
+,9535,3353,7772,1202,1556,1552,4734,4863,9621,584
+,3641,1636,9476,9024,1183,2261,2,212,575,6939
+,5938,3102,4996,8079,4999,8627,8420,3468,3268,5388
+,4699,7705,1480,4943,7533,9995,833,2551,5562,6311
+,360,7525,9026,5058,8482,9285,8392,8914,7383,9485
+,4670,7737,2135,5224,9120,2702,9452,384,191,5720
+,3265,3460,4955,2281,731,6787,5500,3645,5319,1478
+,9120,6325,3227,8702,1543,556,1874,1849,942,8628
+,3173,5664,3708,6228,4116,2095,9930,7559,7613,7064
+,5252,9144,941,1716,8100,11,7698,2392,9143,3423
+,1239,983,1396,9532,4367,6361,9745,1839,5594,7098
+,1209,3473,3172,7343,7724,3019,2637,1650,8131,6592
+,6363,6590,5461,4010,1151,5626,955,3573,9291,1862
+,7742,5907,7864,4940,8046,6521,8485,1834,8789,9406
+,1633,3621,5318,6891,9697,3183,4943,6808,5850,2876
-,526,0,0,0,0,0,0,0,0,0
+,9365,9438,238,2666,5327,9608,8081,7749,6269,8786
+,167,5056,6914,883,3184,4086,6310,8468,779,9420
+,1937,126,3578,9136,6164,9056,3360,3985,6653,2477
+,4389,5383,4385,8715,4674,1984,2109,2377,1652,9442
+,5153,2784,2298,3667,7795,8783,7887,7731,1498,9866
+,6578,6689,5167,962,3069,524,5904,9896,7124,9831
+,9047,4947,2881,3543,2398,2489,5016,2192,5930,3120
+,3008,5424,4297,2887,6036,4333,9697,9101,6070,5354
+,9826,9476,4398,9729,1786,2997,7944,6857,9583,2954
+,8082,2291,412,1375,900,7761,5575,1227,1616,7976
+,5861,5275,7950,1737,8678,4625,4501,2547,2414,5189
+,7248,4512,4303,1585,2235,1540,5274,555,2551,5839
+,642,4084,7885,5892,9649,8842,7282,5299,412,4615
+,553,3312,9303,1116,9886,939,2079,3399,7345,186
+,5221,1966,9636,1785,3818,2306,9899,5769,2392,7084
+,2930,7592,6515,6119,5348,1115,4643,2369,2879,3086
+,3276,3399,5932,9900,1702,3330,8992,5952,6837,9542
+,4011,4796,7175,5659,6663,9604,9350,8759,4051,6503
+,446,9934,3290,3236,7402,6012,8064,9403,8425,7700
+,2627,934,9226,7228,3856,8218,4152,6235,8106,4155
+,5027,1553,6567,3847,3183,331,548,3189,9531,3093
+,9034,3359,3650,3276,6970,4140,5457,9146,7470,4828
+,7100,5882,9551,4645,4507,7243,6244,7673,2569,2974
+,4988,2200,7592,5569,4320,639,2911,6051,2461,4531
+,9065,4425,9705,970,9323,6843,4590,8554,4214,3429
+,7531,5456,2850,9614,8921,7291,42,385,2194,5485
+,9732,870,3650,1298,8708,595,2815,548,6078,234
+,4132,8704,4940,6986,3561,7608,3919,3944,6546,2736
+,3912,7862,6232,122,4230,6715,9164,1065,5767,1249
+,7950,5591,4806,5324,268,3771,6123,9687,7015,9279
+,6454,7302,971,5889,4908,8611,6122,8726,3726,4304
+,6586,7529,9202,5648,8173,2837,8682,3143,1292,4639
+,6035,6961,4107,9035,803,6012,5698,8837,5868,8693
+,6164,2199,1875,2464,2905,7841,6955,221,762,9086
+,2899,7515,3050,3418,2355,4946,4482,5932,9582,5756
+,1647,4178,6001,5298,2573,6310,6908,5616,500,2176
+,5807,9702,2769,2073,6482,2092,5690,9887,1037,4685
+,8297,4804,4746,6587,5,2826,8782,809,1429,3492
-,363,0,0,0,0,0,0,0,0,0
+,4659,4788,6428,7020,7899,2333,3135,6617,8948,8100
+,7093,7718,7119,7482,3112,2859,9959,3629,8619,4203
+,2017,40,4148,1925,8613,1853,9033,700,3143,974
+,1057,7216,8375,8423,7842,1034,7934,1279,2783,4398
+,993,6024,5069,8966,8996,1317,7545,2072,220,9845
+,4224,1794,4968,7353,9392,527,204,9439,8212,319
+,5773,8568,9596,2250,7303,7336,734,746,1535,7499
+,1321,5403,3865,4872,3789,1194,4984,7891,3583,7176
-,676,0,0,0,0,0,0,0,0,0
+,5502,8396,8885,3081,1047,2448,245,784,4667,9854
-,918,0,0,0,0,0,0,0,0,0
+,2211,3767,2874,5191,1331,2941,2108,1979,5245,3368
+,3030,3337,9342,7346,6460,6095,1864,1997,3753,2453
+,8934,7805,8838,2395,1588,7627,5101,1306,2605,3331
+,262,1747,1727,1255,9014,9592,5162,8843,1386,5373
+,1155,451,1522,2427,3287,424,6277,2009,7426,9090
+,4942,2604,2489,2279,2546,2252,8221,3188,4729,962
-,331,0,0,0,0,0,0,0,0,0
+,35,2481,1788,1226,4650,1963,8442,5281,117,3258
+,8887,4545,1271,5413,2754,89,4084,691,1311,9554
+,4142,2085,9192,9196,8901,3559,1044,245,6656,5718
-,460,0,0,0,0,0,0,0,0,0
+,554,5162,2191,6279,9480,249,323,8916,3977,9900
+,5566,9803,14,1148,7700,4414,5750,2151,0,4871
+,4744,7407,8593,2624,3392,7918,2213,8747,3221,1919
+,9363,3338,3610,506,9604,7369,228,5819,6176,9879
+,8797,6122,9361,3581,103,5830,4469,507,8977,8269
+,2547,861,6346,6375,5501,939,2089,378,1740,1961
-,632,0,0,0,0,0,0,0,0,0
+,484,8616,1275,8473,2592,1225,5297,8953,1252,1936
+,1251,2238,5157,2514,5735,4812,540,7080,9690,3510
+,5085,6399,9042,5050,9156,5074,7464,1904,6614,5838
+,1283,9765,1367,5142,8798,8137,1473,407,8155,4742
+,2230,5883,4936,5827,4237,1931,3886,6546,7743,966
-,864,0,0,0,0,0,0,0,0,0
+,6165,8646,9947,9837,9417,2058,7029,9303,2228,4558
+,5661,7559,2064,6578,4470,7879,9059,8379,3214,3337
+,5752,3105,3383,1956,1442,4438,4200,1403,5270,7114
+,4511,4679,2859,4020,2194,4405,8655,7956,2029,9312
+,629,3545,7859,3125,4932,5572,3119,3041,1877,2537
+,9210,7908,2392,4968,7318,718,9605,8808,6017,5185
+,5300,6055,5622,5880,2815,1945,1035,8372,4069,8882
+,941,8168,2625,1288,8150,120,656,298,9031,8395
+,2313,5042,3875,9534,9559,9779,1242,286,2133,2069
+,5643,8754,1660,4820,625,9715,2317,860,1739,8893
+,988,3339,2525,9783,7406,8206,9259,7036,9475,8967
+,5518,5667,8927,1048,8888,7506,2384,8707,965,3729
+,7936,6052,6436,4207,2427,9221,6132,3917,1175,4304
-,828,0,0,0,0,0,0,0,0,0
+,1870,3482,252,4459,7769,3984,3095,5086,3025,1259
+,6667,3206,6077,3954,2810,9509,1503,8523,3665,6507
+,602,1801,656,1862,1699,8154,5112,4839,7163,8336
+,531,7277,6213,8336,356,5776,6748,1396,7231,274
-,930,0,0,0,0,0,0,0,0,0
+,1960,9400,393,4553,5034,3843,2413,4345,6701,1090
+,3296,7978,1062,2558,242,1144,2028,6984,4603,64
+,8402,6037,6633,7742,9212,4441,8654,4120,2821,6436
+,4681,8263,5007,1853,4793,1301,8389,9145,5711,1064
+,8024,1836,5182,9446,8001,4388,8456,8739,5581,7499
+,127,2624,7308,8024,610,1864,4640,5499,1558,6233
+,8693,3578,7372,4766,8394,5733,5158,19,2099,7097
+,2961,4245,5489,9679,7585,4858,6253,9165,3514,7998
+,6093,8979,5374,6129,1983,175,5452,4303,8737,6878
+,7046,6729,1116,3103,8807,1919,8309,5533,8836,9310
-,776,0,0,0,0,0,0,0,0,0
+,746,2167,8402,7978,2936,8912,5172,1755,3318,3630
+,718,7553,5296,6045,6752,6017,5827,4297,6595,3167
+,7714,5110,1132,1701,4423,74,3648,4538,2549,3649
+,8979,7010,7627,2315,5710,4038,2155,3908,523,8675
+,3640,2998,4135,8847,6078,4582,8717,9108,6265,5932
+,4165,6715,1404,3871,8153,1625,4401,4826,2097,8356
+,3343,8624,2410,2461,2626,7377,6837,3878,2297,8981
+,2306,6602,3661,4233,9257,1054,5094,937,3342,8058
+,6792,4522,58,6550,6531,823,6798,5625,4091,9148
+,9375,9325,1076,2449,8846,5266,3337,8226,6813,9534
+,5538,1066,58,5332,1653,4243,3744,5971,8104,6208
+,8192,4945,5657,821,4463,9811,2559,2286,8078,5613
+,3045,8356,4599,5116,886,8262,1817,2686,2542,8865
+,5478,7708,7253,7799,293,1161,4025,6869,6144,8721
-,427,0,0,0,0,0,0,0,0,0
-,504,0,0,0,0,0,0,0,0,0
+,711,2407,8286,236,1563,5655,9481,7562,8841,4047
+,7799,8147,255,9424,2568,5076,150,901,5933,1907
+,2411,936,8938,71,7466,7811,6602,4874,4193,8377
+,1071,1527,3509,5273,552,2788,9599,1638,9480,8669
+,9113,5150,8358,4914,1831,6213,664,8776,3156,6800
+,7592,8406,511,6805,5527,6100,8542,9737,4501,5436
+,2370,3962,4811,6238,9567,7718,2776,1044,7290,2841
+,5458,3622,951,7173,7694,6975,7004,6476,6787,9535
+,9249,6540,2905,1107,1642,6203,9596,2460,8686,2348
+,8181,9537,2996,8464,3673,6898,9262,8471,5374,9458
-,422,0,0,0,0,0,0,0,0,0
+,5681,4566,9479,3488,5470,2811,2684,4591,8383,3228
+,3144,6457,2860,8583,8208,5388,3630,4115,743,2563
+,7121,4042,7862,4270,3266,4421,3961,8359,436,5629
+,6920,6625,6822,1529,5056,433,4318,1532,3928,5756
+,9787,6219,3038,8605,1032,9780,7019,6811,6595,4254
+,669,5922,8352,1960,518,3958,3134,5452,7539,6514
+,1378,6877,3521,6089,5310,6308,5471,3501,428,7885
+,1124,1164,6502,8600,4924,7135,4815,9240,7031,2116
+,4833,2988,194,7869,5249,3631,4945,5951,3012,3366
+,2179,8449,8693,8692,3164,2156,3453,6956,4626,3002
+,6772,739,5319,5272,1884,4026,2986,2221,7642,777
+,7408,892,5196,4156,2709,9231,3421,6895,4846,5069
+,4421,4475,9875,3208,60,1468,9875,2863,5933,7539
+,5263,9845,2604,2101,3394,9706,5113,3719,5081,8069
+,447,3922,4182,1183,3755,5008,759,6897,6227,9001
+,8686,1965,5143,3768,1918,8765,9275,6093,9453,5387
+,8820,7465,5554,6469,8708,2430,1923,8370,6555,61
+,9922,2416,1955,5079,5104,4603,9638,8004,4162,5526
+,7081,1189,9945,6489,6463,606,5879,8215,9168,9195
+,2559,8103,1670,1503,7309,2157,1005,9649,5576,3821
+,3879,6229,2437,1258,359,1486,858,3419,6481,8204
+,2863,8749,3708,7564,352,5365,3455,204,4127,8387
+,1540,5809,4128,107,586,8910,9221,6147,4762,3217
+,7083,5087,5857,8778,4447,8110,8091,7790,3493,4791
+,1274,357,3241,4423,3903,1848,9960,3142,8797,8768
-,426,0,0,0,0,0,0,0,0,0
+,4056,329,3680,4548,2152,6924,5093,8159,5532,7676
+,3991,6044,9437,7207,855,5677,7782,8205,1256,5000
+,3857,5248,5234,2740,4317,6353,7840,4309,5920,8479
+,6498,6046,7433,6458,6311,8585,3857,227,4147,9737
+,3393,3209,9148,9597,9508,5837,3448,8894,2198,5297
+,8837,1346,76,2355,7993,2755,2754,8940,1812,7582
+,5883,1255,1603,3894,9444,7580,1660,3678,9339,5840
+,5949,914,6538,4252,3037,8850,664,9053,1833,6030
-,679,0,0,0,0,0,0,0,0,0
+,2945,177,1565,5145,723,8608,9494,2428,9159,5027
+,6562,6659,2102,2950,6579,4191,7740,9994,3888,7066
+,5614,6700,1497,3603,5316,6195,6117,4662,1748,7607
+,9393,8166,6565,1097,8255,2689,715,409,8488,3809
+,54,1355,3394,6617,477,938,4666,8451,4115,6838
+,5423,2719,9876,6560,7263,824,9834,6891,1477,9412
+,2406,5796,81,9518,3509,6621,9196,3793,7132,6663
+,2762,8211,3843,2419,3497,9924,7803,4644,2617,547
+,4612,3294,977,9291,5018,2815,6529,8285,4259,3208
+,372,1140,3105,1540,3857,797,5862,2985,2766,3530
+,6453,5382,7716,8630,8787,2957,3197,2551,688,141
+,9843,7695,859,9093,1971,477,4123,2250,5040,9294
-,786,0,0,0,0,0,0,0,0,0
+,8741,590,6326,571,725,971,5967,1665,5682,2433
+,4990,2852,6658,6427,7887,1610,3810,9024,1599,2975
+,1104,3347,2911,7202,8029,9397,9964,653,6087,3963
+,5918,885,4139,2882,7505,2375,4849,4007,2129,8672
+,933,4567,817,7884,555,3056,4113,7287,5489,6581
+,6818,1492,2790,2210,2154,4070,9854,1436,9307,8497
+,9122,6325,1526,8655,8828,9526,24,5842,2951,7648
+,9852,305,9736,9054,265,2596,6589,8608,6520,1238
+,247,6107,4589,9114,338,2305,2170,4148,5231,9920
-,682,0,0,0,0,0,0,0,0,0
+,6523,5440,4661,2529,5287,7573,8586,9768,2551,9941
-,95,0,0,0,0,0,0,0,0,0
+,8738,8396,8763,4675,7921,1352,2218,2131,4243,4679
+,9868,8226,5936,1701,3001,4030,9475,328,3771,3460
+,4308,4306,5422,3529,8730,8384,821,5224,2197,395
+,4002,6558,2111,905,8147,2824,3253,8038,7180,3987
+,2506,9702,5925,4022,5509,3413,902,8780,5834,5696
+,8283,7600,3403,6102,6952,5387,2223,5844,4918,8973
-,803,0,0,0,0,0,0,0,0,0
+,2803,1925,2809,702,5195,5311,1884,3091,3786,8201
-,832,0,0,0,0,0,0,0,0,0
+,9265,3922,4965,3851,9533,2741,5697,820,2755,4739
+,5839,3862,2530,1713,921,2187,167,3567,566,5854
+,6677,9576,8197,317,3702,9765,6209,7625,2294,200
+,4651,289,9082,7849,21,4878,9060,7746,8313,9966
+,3149,1084,780,117,9706,512,6582,8973,8853,1537
+,3424,9377,860,8987,5280,2401,1320,3557,593,1769
+,5081,8253,1259,2877,7394,9697,8932,1652,3155,3600
-,807,0,0,0,0,0,0,0,0,0
+,676,696,9322,3536,4975,6115,3643,7933,8962,7015
+,1010,768,726,9822,7837,1891,4497,1857,3490,427
+,842,1703,9534,3219,5976,1069,1246,6902,8315,7213
+,2280,1040,5371,4190,125,8694,8833,2867,2334,4134
+,2993,8805,5038,9138,8437,5269,9334,1778,8630,5722
+,8246,7331,5098,6836,8124,1667,1056,2640,5669,2932
+,2384,7496,9147,5784,7394,7421,119,7728,167,9422
+,1375,6055,188,4590,5238,6583,3306,9154,3923,1152
+,6139,5113,6140,3720,2777,2226,7326,4206,3048,7951
+,5378,8880,3432,8318,7740,9505,8586,1985,6411,7233
+,6803,9898,8903,6345,5277,2023,7187,7914,8019,3444
+,9794,8032,3630,9370,8857,722,4726,4879,3599,9122
+,3749,5164,9787,7093,4817,1261,8182,2191,3607,6923
-,777,0,0,0,0,0,0,0,0,0
+,4603,458,4414,1162,4829,3543,7684,9688,5376,5682
+,7880,1905,1545,1092,6308,5337,8720,927,8507,8742
+,9422,8719,8241,7896,9034,3996,5326,5544,8209,3110
+,8459,4522,463,176,7616,8075,7011,7814,4857,5002
+,3864,7422,900,3193,3924,4849,2507,8278,1908,7552
+,1314,6237,8854,4220,3968,4704,6141,7313,751,1504
+,8008,3680,1716,4381,1448,5734,442,7059,2053,1529
+,4792,3009,1131,4011,4060,2150,6082,4323,8286,5662
+,1361,2365,2239,5663,819,1704,537,8793,6967,9148
-,792,0,0,0,0,0,0,0,0,0
+,3047,8169,2844,1631,4542,8968,6737,3314,1233,1609
+,5555,9491,7735,5323,3455,777,6610,7836,5178,2864
+,885,4281,2654,9036,3484,3880,8033,7540,8885,3012
+,4577,2540,7602,9383,3349,2310,3198,4856,450,6419
+,36,9961,6606,968,9564,4970,3314,7191,6775,4146
+,1616,9399,3584,2976,5828,8181,5924,649,248,6461
+,6353,972,2362,3594,1365,1643,9987,6242,5555,840
+,4001,5425,2240,1089,6308,3626,2884,4534,9121,9190
+,4189,6398,4242,8783,7638,7106,9978,4740,3357,3624
-,95,0,0,0,0,0,0,0,0,0
+,2903,4349,5420,6082,6898,3678,7648,9925,3172,8197
-,132,0,0,0,0,0,0,0,0,0
+,6655,8314,3704,9116,4247,7066,9479,849,9390,2437
+,8612,5534,1204,1263,1932,8322,9096,9119,3202,2067
+,655,4891,8502,5023,5909,7439,4213,6964,5758,3672
+,3630,7596,341,5281,7188,1583,1982,6401,2575,7082
+,9894,7520,2677,724,7341,7275,1163,9350,1722,2042
+,5913,971,8022,813,1623,429,9163,1964,2218,5316
+,2887,6328,5357,1631,9106,7792,4274,9789,1936,2154
+,9841,6954,2589,269,5594,344,2860,1639,1743,3043
+,1477,6798,8416,822,4544,1846,565,856,8797,3359
+,9783,1017,6593,2969,4247,6631,410,3888,9416,1393
+,1348,1785,4039,6787,574,8262,1894,5514,1344,5493
+,2205,2771,1797,5163,3294,514,1785,2514,6510,9784
+,8659,306,9681,5096,5508,3571,7456,8459,616,6281
+,9111,7992,6230,1549,262,328,2126,5451,1149,7215
+,6290,605,2422,5972,2693,1932,7307,6399,7701,1806
+,4537,2414,1515,3636,8953,7295,2975,969,634,8432
+,8404,3536,595,4325,7270,2044,6384,3217,2078,5841
+,204,1940,1559,4343,3699,678,3488,5248,2958,4379
+,6568,5515,2429,928,5476,6193,913,8961,1383,6848
+,4006,9841,7711,1599,3773,8623,2208,3454,488,3442
+,2732,8098,7953,7976,1606,5636,2653,6706,471,8016
+,1844,5732,9660,5890,4504,6734,8125,5570,3973,7256
+,1414,6883,391,397,6112,3428,2044,8527,861,9583
+,4115,1202,9049,6298,1290,8850,6002,7365,213,8684
+,2131,4840,8563,2009,8331,7061,9026,5321,1684,866
+,2579,4802,9312,8578,388,306,5108,7453,2441,9879
-,757,0,0,0,0,0,0,0,0,0
+,3974,3610,781,7050,3749,5493,2627,2218,140,2721
+,8365,1308,4501,6360,3273,8309,2974,595,8681,6452
+,2473,4490,5110,5654,3734,2976,2298,2420,7951,3288
+,2166,4952,1016,3431,4893,1023,6776,6727,232,400
+,812,1630,295,526,8345,2210,7027,8020,1368,3223
+,8834,592,7268,1886,8413,7367,4072,282,4382,7338
+,8319,6947,3398,7965,2582,9649,2471,2428,6,1266
+,8565,1477,4779,5386,730,8067,2065,6346,1577,4834
+,8667,3067,6845,7055,2864,3374,3172,4292,8921,1197
+,6795,4300,7764,758,624,5579,7182,7088,3291,5284
-,824,0,0,0,0,0,0,0,0,0
+,7087,8616,6901,3662,1731,7514,5563,4982,3966,1895
+,6835,2496,9438,9741,2726,7644,4267,1620,3788,7490
+,2082,2695,6686,6282,5235,962,1792,3303,7254,9456
+,5871,8049,9735,2556,5273,4460,8462,8068,9283,3013
-,351,0,0,0,0,0,0,0,0,0
+,2598,3759,1426,9687,8166,5411,9478,8847,6697,1041
+,9641,8606,3886,9529,6809,1356,1520,2667,6576,5123
+,5540,7288,2729,3244,8561,7687,3601,294,981,5186
+,4832,9204,7011,816,7626,8677,738,143,8144,4116
+,7570,9440,6513,8424,214,6045,3908,7300,451,5878
+,7198,1647,1524,8955,1775,9976,1868,7240,518,2112
+,4887,1166,1510,3347,7730,1864,8624,7722,6521,6972
+,5152,8579,1573,1654,989,40,3042,3556,9529,5042
+,9022,7553,389,67,8624,8850,5206,8115,1429,6083
+,2155,7141,529,7625,8478,1589,4559,9983,2743,8399
+,6005,6086,430,1224,4876,2379,8770,2785,7743,2948
+,6590,2606,5530,3076,5877,7404,544,8800,6491,9016
+,3689,2247,7942,7070,1031,4507,8860,82,9897,3106
+,3365,6574,108,3301,3367,7709,6122,5822,6247,3819
+,7031,2941,8619,7405,1463,7618,8039,5110,5844,6954
+,3908,4705,1479,315,6071,5308,6270,9430,6944,7393
+,8619,817,2130,2407,8440,6832,1954,8322,9661,9736
-,62,0,0,0,0,0,0,0,0,0
+,3081,8296,9065,1600,1237,4580,7779,9681,2352,2320
-,294,0,0,0,0,0,0,0,0,0
+,614,5068,4597,6417,9802,4858,5311,3576,440,9662
+,5663,6642,8502,3975,2157,6794,5586,1686,6439,3327
+,9471,6987,5805,7794,4982,9212,354,296,5053,5295
-,184,0,0,0,0,0,0,0,0,0
-,622,0,0,0,0,0,0,0,0,0
+,9529,8,1890,1411,9329,2863,7996,7228,6541,1645
+,4961,6314,4119,6100,4161,2341,7179,7033,6063,6706
+,3722,4296,7916,8526,9465,2800,2955,4769,6395,6168
+,599,6089,6161,4869,8910,3131,5989,8797,2548,9840
+,8150,7038,5412,7100,6878,4265,1390,8378,4299,9028
+,225,4511,9664,5197,2132,1938,1274,4883,5972,90
+,3494,8312,6792,1700,8779,9410,2901,653,6198,8603
+,807,1131,3402,6773,3208,9720,7190,6626,3918,3533
+,845,3678,3680,1109,3634,6686,1862,454,6953,8524
+,9317,7939,7965,2197,7034,5201,1959,7016,5715,2137
+,2497,3455,6907,9150,8477,5446,6779,4980,7460,6869
+,8346,1844,6207,2462,2510,7957,7943,1479,6515,3597
+,9286,2906,2563,450,7498,3246,2579,6600,3847,3740
-,266,0,0,0,0,0,0,0,0,0
+,1273,5367,7424,9886,9217,3971,7799,345,8466,6289
+,4931,4814,7373,470,8582,8717,2220,2705,5318,8351
+,2061,3599,2544,987,228,7707,5919,7408,6820,6117
+,6459,8778,119,8111,52,4284,3265,8180,7930,412
+,504,927,6834,5024,6309,2992,3094,6796,6654,3873
+,9176,1702,6191,6468,7727,9726,3773,5968,4422,4754
+,994,1642,8947,1089,4460,8695,2789,4682,4578,9489
+,7894,5339,5216,4441,11,9223,5861,6399,3787,6095
